,year,month,weekofday,hour,Holiday,count
3366,2014,3,0,15,0,9184
3367,2014,8,0,7,0,4401
3368,2014,9,2,15,0,8236
3369,2014,10,0,6,1,503
3370,2014,11,2,15,0,10271
3371,2014,11,4,21,0,15613
3372,2015,1,6,2,0,11570
3373,2015,3,4,10,0,9270
3374,2015,3,4,15,0,11998
3375,2015,5,6,18,0,17564
3376,2015,5,1,9,0,9914
3377,2015,7,0,10,0,7278
3378,2015,8,0,8,0,11078
3379,2015,9,4,7,0,6836
3380,2015,10,0,11,1,1536
3381,2016,4,4,22,0,19964
3382,2016,4,2,3,0,1384
3383,2016,5,1,6,0,4175
3384,2016,6,2,11,0,9135
3385,2013,8,6,13,0,12
3386,2013,9,6,22,0,331
3387,2013,12,2,7,0,1776
3388,2014,2,5,15,0,8213
3389,2014,4,6,11,0,5945
3390,2014,7,2,12,0,8037
3391,2014,9,3,13,0,6686
3392,2014,10,5,4,0,6889
3393,2014,10,6,17,0,11172
3394,2014,11,1,0,1,1138
3395,2014,12,3,5,0,1378
3396,2015,1,0,20,1,2102
3397,2015,2,4,3,0,2945
3398,2015,6,0,10,0,10876
3399,2015,7,3,12,0,9836
3400,2015,8,6,1,0,19914
3401,2015,8,1,1,0,3494
3402,2015,10,6,17,0,11263
3403,2015,11,3,12,0,5999
3404,2015,12,5,11,0,8321
3405,2016,3,3,8,0,13424
3406,2016,3,4,15,0,10277
3407,2016,3,4,19,0,16406
3408,2016,3,5,21,0,17010
3409,2016,5,0,4,0,2005
3410,2016,5,2,1,0,3287
3411,2016,6,0,1,0,3997
3412,2013,9,0,9,1,13
3413,2013,10,4,2,0,279
3414,2014,1,1,7,0,3610
3415,2014,1,2,16,0,6289
3416,2014,2,5,5,0,2523
3417,2014,2,2,18,0,10023
3418,2014,3,6,12,0,7177
3419,2014,5,2,22,0,8533
3420,2014,6,4,13,0,6422
3421,2014,6,4,17,0,12392
3422,2014,8,0,13,0,5731
3423,2014,9,1,13,0,7965
3424,2014,9,2,0,0,4988
3425,2014,9,2,18,0,11165
3426,2014,9,4,13,0,6724
3427,2014,10,3,12,0,9181
3428,2014,11,4,19,0,16774
3429,2015,2,5,21,0,17730
3430,2015,2,0,4,1,704
3431,2015,4,2,2,0,3297
3432,2015,4,2,12,0,9905
3433,2015,4,4,19,0,17314
3434,2015,5,0,2,0,2291
3435,2015,6,1,4,0,2056
3436,2015,7,6,4,0,7798
3437,2015,8,6,23,0,11001
3438,2015,8,3,16,0,9581
3439,2015,9,3,11,0,7549
3440,2015,10,1,4,0,1529
3441,2015,11,6,11,0,9913
3442,2015,11,6,12,0,10351
3443,2015,11,3,2,0,2009
3444,2015,11,4,13,0,7361
3445,2015,12,2,7,0,7948
3446,2015,12,4,16,0,9731
3447,2015,12,5,14,0,10264
3448,2016,1,6,5,0,3741
3449,2016,2,1,1,0,2627
3450,2016,2,0,1,1,1667
3451,2013,8,4,11,0,65
3452,2013,8,1,0,0,15
3453,2013,8,4,4,0,7
3454,2013,11,5,6,0,1137
3455,2014,3,0,0,0,6271
3456,2014,4,4,6,0,2180
3457,2014,4,0,10,0,6140
3458,2014,4,0,15,0,7558
3459,2014,5,1,16,0,8011
3460,2014,5,2,0,0,5374
3461,2014,6,4,22,0,13880
3462,2014,8,3,20,0,10660
3463,2014,9,0,3,1,1100
3464,2014,11,1,1,0,2175
3465,2014,11,3,10,0,6283
3466,2014,12,4,19,0,18201
3467,2015,1,4,11,0,9200
3468,2015,3,6,0,0,24199
3469,2015,4,0,3,0,2008
3470,2015,5,1,1,0,3722
3471,2015,6,0,18,0,15104
3472,2015,7,6,18,0,12328
3473,2015,8,5,17,0,16093
3474,2015,9,0,1,0,3003
3475,2015,9,0,9,0,6836
3476,2015,9,0,18,0,8444
3477,2015,10,2,1,0,3921
3478,2015,11,1,21,0,10620
3479,2015,12,4,11,0,6481
3480,2016,1,5,0,0,15880
3481,2016,1,2,1,0,3087
3482,2016,1,2,7,0,7008
3483,2016,1,3,9,0,9319
3484,2016,1,0,22,1,1824
3485,2016,3,4,1,0,5695
3486,2016,4,0,18,0,11896
3487,2016,5,3,18,0,13693
3488,2016,5,4,8,0,10296
3489,2013,10,6,7,0,342
3490,2013,11,0,17,1,574
3491,2013,12,6,23,0,3218
3492,2014,2,6,23,0,6116
3493,2014,3,5,19,0,17338
3494,2014,4,3,4,0,1771
3495,2014,4,5,19,0,14725
3496,2014,5,1,6,0,2368
3497,2014,7,4,2,0,3069
3498,2014,10,3,19,0,16740
3499,2014,10,0,2,0,1561
3500,2014,10,1,3,0,1298
3501,2014,10,1,6,0,2459
3502,2015,2,4,9,0,11163
3503,2015,2,4,12,0,8735
3504,2015,2,5,1,0,14457
3505,2015,3,6,2,0,15037
3506,2015,3,2,9,0,10633
3507,2015,3,2,22,0,10888
3508,2015,3,4,1,0,5841
3509,2015,4,2,7,0,8327
3510,2015,4,5,10,0,8439
3511,2015,7,4,0,1,2683
3512,2015,7,1,21,0,9256
3513,2015,11,2,20,0,8487
3514,2015,11,3,13,0,6286
3515,2015,11,4,0,0,8376
3516,2016,3,2,19,0,16556
3517,2016,3,0,12,0,7162
3518,2016,4,6,10,0,7014
3519,2016,5,3,7,0,7189
3520,2016,6,1,19,0,9968
3521,2013,8,5,6,0,25
3522,2013,8,1,4,0,7
3523,2013,9,0,11,1,19
3524,2013,9,2,2,0,52
3525,2013,11,1,10,0,2113
3526,2014,1,0,16,0,4393
3527,2014,4,1,8,0,9204
3528,2014,4,0,4,0,1878
3529,2014,6,1,7,0,5080
3530,2014,6,2,4,0,1472
3531,2014,6,4,1,0,5824
3532,2014,7,3,15,0,10755
3533,2014,7,4,4,0,1674
3534,2014,8,2,8,0,7311
3535,2014,8,2,18,0,10496
3536,2014,9,5,23,0,16714
3537,2014,9,6,7,0,2599
3538,2014,10,0,7,0,4648
3539,2014,11,1,20,0,8346
3540,2014,12,0,9,0,11135
3541,2015,1,0,10,1,1338
3542,2015,2,4,10,0,9752
3543,2015,3,3,21,0,12559
3544,2015,6,0,20,0,11299
3545,2015,6,6,1,0,17063
3546,2015,8,3,6,0,3063
3547,2015,8,4,17,0,12737
3548,2015,9,6,18,0,11842
3549,2015,9,0,0,0,4576
3550,2015,10,4,9,0,13037
3551,2015,12,0,19,0,13299
3552,2016,1,0,9,0,6990
3553,2016,2,0,22,0,7048
3554,2016,2,6,7,0,2685
3555,2016,2,0,4,1,791
3556,2013,8,4,0,0,49
3557,2013,8,1,8,0,41
3558,2013,9,2,15,0,361
3559,2013,10,2,23,0,1402
3560,2013,11,6,2,0,2576
3561,2014,2,6,8,0,2057
3562,2014,2,0,11,0,3666
3563,2014,2,4,5,0,1039
3564,2014,2,0,10,1,1024
3565,2014,4,4,8,0,7512
3566,2014,5,0,7,0,3934
3567,2014,7,2,20,0,10988
3568,2014,7,3,21,0,11741
3569,2014,7,4,21,0,8318
3570,2014,9,2,22,0,8664
3571,2014,10,0,0,0,3808
3572,2014,11,3,0,0,4660
3573,2015,1,3,6,1,1942
3574,2015,1,1,5,0,1073
3575,2015,2,6,16,0,12526
3576,2015,3,0,9,0,12736
3577,2015,4,2,15,0,13262
3578,2015,4,0,9,0,10450
3579,2015,5,4,1,0,8491
3580,2015,7,2,21,0,12828
3581,2015,8,4,8,0,8709
3582,2015,9,1,3,0,1906
3583,2015,12,6,13,0,8545
3584,2016,1,4,11,1,1009
3585,2016,2,0,15,1,2646
3586,2013,8,2,2,0,4
3587,2013,8,2,13,0,52
3588,2013,9,5,7,0,92
3589,2013,10,0,7,1,72
3590,2013,11,4,14,0,3181
3591,2013,11,4,19,0,4469
3592,2013,11,1,6,0,1070
3593,2013,11,2,1,0,1068
3594,2013,12,4,22,0,5707
3595,2014,2,0,3,0,968
3596,2014,3,0,22,0,7869
3597,2014,3,4,5,0,1371
3598,2014,4,4,15,0,9128
3599,2014,5,6,18,0,10360
3600,2014,6,0,7,0,6151
3601,2014,7,4,2,1,1263
3602,2014,8,4,13,0,8013
3603,2014,9,3,3,0,1716
3604,2014,11,0,20,0,9173
3605,2014,11,3,15,0,7439
3606,2014,12,1,19,0,16700
3607,2015,1,4,9,0,11095
3608,2015,2,3,4,0,1690
3609,2015,4,3,0,0,9332
3610,2015,4,6,18,0,13124
3611,2015,5,4,21,0,22020
3612,2015,6,4,12,0,8580
3613,2015,7,5,9,0,5659
3614,2015,7,1,6,0,2917
3615,2015,9,0,7,1,628
3616,2015,10,5,8,0,6629
3617,2015,10,6,16,0,10813
3618,2015,10,1,7,0,6982
3619,2015,11,6,20,0,12847
3620,2015,11,3,4,1,1078
3621,2015,11,3,16,1,2931
3622,2016,1,4,12,1,1123
3623,2016,1,2,3,0,1373
3624,2016,3,4,20,0,15770
3625,2016,3,6,13,0,9021
3626,2016,5,5,11,0,9588
3627,2016,6,5,12,0,9554
3628,2013,10,1,18,0,1801
3629,2013,10,4,9,0,999
3630,2013,10,0,2,0,164
3631,2013,11,1,15,0,2709
3632,2013,12,2,18,1,1125
3633,2014,3,5,20,0,17999
3634,2014,4,4,7,0,4952
3635,2014,4,5,15,0,10024
3636,2014,4,0,23,0,5216
3637,2014,5,0,20,0,6207
3638,2014,6,6,21,0,11759
3639,2014,6,2,1,0,3444
3640,2014,6,3,15,0,8748
3641,2014,7,4,6,1,528
3642,2014,7,5,8,0,3499
3643,2014,8,0,3,0,1997
3644,2014,9,2,21,0,9187
3645,2014,11,5,11,0,10467
3646,2015,1,3,0,1,6464
3647,2015,1,0,12,0,5345
3648,2015,1,0,14,1,1770
3649,2015,2,1,4,0,1371
3650,2015,4,1,1,0,3516
3651,2015,5,5,14,0,14835
3652,2015,7,4,10,1,1739
3653,2015,8,1,12,0,6878
3654,2015,8,4,10,0,7704
3655,2015,8,4,20,0,14778
3656,2015,9,2,13,0,9386
3657,2015,9,3,22,0,10716
3658,2015,11,5,20,0,15164
3659,2016,1,0,20,0,7988
3660,2016,4,6,16,0,11043
3661,2016,4,3,1,0,4051
3662,2016,5,0,8,0,10108
3663,2016,5,5,5,0,3425
3664,2013,8,6,0,0,43
3665,2013,9,6,1,0,599
3666,2013,9,4,14,0,351
3667,2013,10,6,14,0,930
3668,2013,10,0,4,1,66
3669,2013,11,0,4,1,201
3670,2013,11,3,5,1,291
3671,2013,12,6,9,0,2110
3672,2013,12,0,7,0,2595
3673,2014,1,1,21,0,3923
3674,2014,2,6,9,0,2896
3675,2014,3,0,21,0,9143
3676,2014,4,4,22,0,14400
3677,2014,5,4,19,0,19609
3678,2014,6,0,3,0,2485
3679,2014,6,5,18,0,13561
3680,2014,8,2,3,0,1664
3681,2014,9,1,9,0,10428
3682,2014,10,1,20,0,9668
3683,2014,11,1,4,1,356
3684,2015,1,6,14,0,9597
3685,2015,1,0,7,0,5004
3686,2015,2,1,5,0,1258
3687,2015,2,0,22,1,2186
3688,2015,3,6,3,0,15976
3689,2015,7,4,10,0,7785
3690,2015,10,2,17,0,12698
3691,2015,11,1,18,0,12868
3692,2015,12,0,15,0,9186
3693,2016,2,0,13,0,7149
3694,2016,2,4,2,0,3449
3695,2016,3,6,15,0,10378
3696,2013,8,5,1,0,70
3697,2013,9,0,16,1,29
3698,2013,11,5,22,0,4333
3699,2014,1,0,2,1,618
3700,2014,2,1,15,0,7056
3701,2014,3,5,3,0,9069
3702,2014,3,2,14,0,7300
3703,2014,4,1,4,0,1820
3704,2014,4,2,0,0,6183
3705,2014,5,0,4,1,959
3706,2014,5,0,9,1,752
3707,2014,7,1,9,0,9115
3708,2014,7,2,18,0,13965
3709,2014,7,3,11,0,8002
3710,2014,8,6,18,0,12330
3711,2014,10,4,4,0,3223
3712,2014,10,1,8,0,8916
3713,2014,11,0,22,0,7315
3714,2014,11,1,21,0,7558
3715,2015,1,6,5,0,3437
3716,2015,2,1,15,0,9754
3717,2015,2,2,3,0,1544
3718,2015,5,5,7,0,4638
3719,2015,7,6,0,0,18210
3720,2015,8,6,15,0,13037
3721,2015,8,3,1,0,5044
3722,2015,8,4,22,0,15355
3723,2015,9,2,10,0,10248
3724,2015,9,6,15,0,10654
3725,2015,11,3,8,0,8042
3726,2015,11,2,14,1,1888
3727,2016,1,6,16,0,12715
3728,2016,2,1,5,0,1425
3729,2016,2,5,13,0,10948
3730,2016,4,5,18,0,18805
3731,2016,4,1,10,0,8013
3732,2016,4,2,7,0,6705
3733,2016,4,3,17,0,11968
3734,2016,5,4,19,0,15624
3735,2016,5,5,14,0,11300
3736,2016,6,4,4,0,2254
3737,2016,6,4,14,0,9004
3738,2016,6,6,19,0,11694
3739,2013,9,3,15,0,395
3740,2013,9,5,10,0,200
3741,2013,10,1,3,0,158
3742,2013,11,3,3,0,619
3743,2013,12,1,16,0,6466
3744,2013,12,4,12,0,3550
3745,2013,12,4,17,0,6088
3746,2014,4,5,2,0,9765
3747,2014,7,2,23,0,9664
3748,2014,7,5,14,0,8799
3749,2014,8,5,21,0,17674
3750,2014,9,0,19,1,2185
3751,2014,11,1,22,0,6822
3752,2014,11,3,16,0,8198
3753,2015,1,6,13,0,8684
3754,2015,1,0,2,0,1632
3755,2015,1,0,11,0,5485
3756,2015,1,0,12,1,1571
3757,2015,4,4,9,0,10605
3758,2015,6,6,20,0,11027
3759,2015,7,0,5,0,2077
3760,2015,8,0,1,0,5540
3761,2015,8,0,15,0,10068
3762,2015,8,2,8,0,8644
3763,2015,10,2,14,0,8975
3764,2015,12,2,12,0,9946
3765,2016,2,0,1,0,3687
3766,2016,3,2,8,0,13020
3767,2016,3,6,6,0,2913
3768,2016,4,2,6,0,2975
3769,2016,5,1,14,0,10223
3770,2016,6,6,2,0,10990
3771,2013,8,2,10,0,39
3772,2013,8,4,1,0,30
3773,2013,9,3,13,0,349
3774,2013,9,3,17,0,442
3775,2013,9,4,16,0,502
3776,2013,10,3,10,0,1385
3777,2013,10,4,1,0,439
3778,2013,10,5,14,0,1083
3779,2013,10,0,14,1,185
3780,2014,2,4,13,0,6253
3781,2014,3,5,1,0,13363
3782,2014,3,1,7,0,4779
3783,2014,5,4,10,0,9514
3784,2014,5,6,5,0,3677
3785,2014,5,0,22,1,1984
3786,2014,6,4,6,0,2553
3787,2014,8,5,22,0,18212
3788,2014,8,6,22,0,11210
3789,2014,9,5,5,0,3252
3790,2015,1,5,0,0,19068
3791,2015,2,1,10,0,8885
3792,2015,2,4,15,0,12141
3793,2015,2,0,8,1,1684
3794,2015,3,2,4,0,1564
3795,2015,4,2,3,0,2180
3796,2015,4,4,0,0,9431
3797,2015,6,0,23,0,9329
3798,2015,6,6,16,0,12440
3799,2015,8,4,18,0,14453
3800,2015,9,2,9,0,12089
3801,2015,9,6,9,0,5221
3802,2015,10,6,20,0,10803
3803,2015,11,6,15,0,12614
3804,2015,11,1,15,0,9629
3805,2015,12,2,1,0,5066
3806,2015,12,4,3,0,2105
3807,2016,1,0,2,0,1374
3808,2016,4,5,4,0,7746
3809,2016,5,6,13,0,11428
3810,2016,5,4,12,0,7592
3811,2016,6,3,6,0,4058
3812,2013,9,1,7,0,133
3813,2013,10,5,1,0,1209
3814,2013,10,6,15,0,968
3815,2013,12,0,8,0,4110
3816,2013,12,1,15,0,5757
3817,2013,12,3,11,0,3121
3818,2013,12,2,22,1,869
3819,2014,1,5,23,0,8060
3820,2014,1,2,3,0,651
3821,2014,2,6,14,0,6457
3822,2014,3,2,3,0,1330
3823,2014,6,0,4,0,2628
3824,2014,6,2,18,0,11286
3825,2014,9,3,5,0,1327
3826,2014,10,2,23,0,10264
3827,2015,2,0,6,0,1999
3828,2015,2,4,19,0,20546
3829,2015,5,1,15,0,9875
3830,2015,6,0,7,0,8311
3831,2015,7,5,20,0,13486
3832,2015,9,3,14,0,8926
3833,2015,10,5,0,0,19496
3834,2015,11,3,9,1,1064
3835,2016,1,5,22,0,14482
3836,2016,2,6,23,0,9196
3837,2016,4,4,20,0,19471
3838,2016,4,0,20,0,9818
3839,2016,4,1,14,0,7887
3840,2016,6,4,20,0,11413
3841,2013,8,5,16,0,104
3842,2013,9,4,5,0,37
3843,2013,10,0,3,1,66
3844,2013,11,2,7,0,1830
3845,2013,11,2,15,0,2973
3846,2013,12,1,1,0,1797
3847,2013,12,2,6,0,730
3848,2013,12,2,17,0,3569
3849,2014,3,5,22,0,18117
3850,2014,6,0,1,0,5465
3851,2014,6,1,11,0,6518
3852,2014,7,1,11,0,7766
3853,2014,7,2,5,0,1924
3854,2014,10,0,23,0,4272
3855,2014,12,1,20,0,14951
3856,2014,12,3,10,0,6661
3857,2014,12,5,22,0,17852
3858,2014,12,6,2,0,13232
3859,2015,1,1,3,0,1081
3860,2015,1,3,22,0,10708
3861,2015,3,0,2,0,3283
3862,2015,7,4,12,1,1822
3863,2015,7,5,23,0,18077
3864,2015,8,2,4,0,1733
3865,2015,9,4,6,0,3290
3866,2015,9,5,14,0,10475
3867,2015,10,0,17,0,8002
3868,2015,11,3,0,0,4748
3869,2015,12,4,12,0,5926
3870,2015,12,5,3,0,8086
3871,2016,2,2,21,0,10410
3872,2016,2,0,11,1,1876
3873,2016,3,1,7,0,8872
3874,2016,3,1,19,0,15380
3875,2016,3,4,5,0,1754
3876,2013,10,4,5,0,162
3877,2013,11,5,11,0,2439
3878,2013,11,0,20,0,1745
3879,2014,1,0,21,1,1025
3880,2014,2,5,11,0,5286
3881,2014,2,3,21,0,9122
3882,2014,5,5,7,0,3639
3883,2014,9,1,12,0,8011
3884,2014,9,4,15,0,9358
3885,2014,12,1,0,0,6624
3886,2014,12,4,7,0,5896
3887,2014,12,6,20,0,11233
3888,2014,12,3,7,1,502
3889,2015,3,5,18,0,17215
3890,2015,4,6,14,0,10876
3891,2015,5,6,17,0,16926
3892,2015,8,4,9,0,9055
3893,2015,10,0,20,0,7306
3894,2015,11,4,16,0,11787
3895,2016,2,3,13,0,8431
3896,2016,3,0,20,0,10172
3897,2016,5,0,20,0,8686
3898,2016,5,1,23,0,8973
3899,2013,8,4,12,0,67
3900,2013,10,5,5,0,347
3901,2014,1,6,8,0,1579
3902,2014,2,3,11,0,4917
3903,2014,3,2,23,0,7167
3904,2014,6,2,15,0,8619
3905,2014,6,4,12,0,6602
3906,2014,7,4,7,0,3255
3907,2014,9,1,7,0,7550
3908,2014,9,2,1,0,3273
3909,2014,9,5,22,0,16481
3910,2014,10,6,11,0,7059
3911,2014,11,2,12,0,8007
3912,2014,11,3,2,1,1067
3913,2014,12,0,21,0,11937
3914,2014,12,5,13,0,9750
3915,2015,1,4,19,0,21415
3916,2015,2,0,16,1,2886
3917,2015,3,4,3,0,2800
3918,2015,3,5,21,0,19827
3919,2015,4,6,15,0,11826
3920,2015,4,0,4,0,2226
3921,2015,6,2,14,0,9109
3922,2015,7,4,13,1,1783
3923,2015,8,5,4,0,9183
3924,2015,8,2,3,0,1828
3925,2015,11,1,1,0,2959
3926,2015,11,2,6,0,2398
3927,2015,11,3,17,0,10528
3928,2015,12,6,19,0,11116
3929,2016,2,1,18,0,13083
3930,2016,2,5,18,0,16891
3931,2016,3,5,22,0,17164
3932,2016,4,4,16,0,14977
3933,2016,5,5,17,0,13532
3934,2016,6,2,9,0,10756
3935,2013,8,4,7,0,37
3936,2013,9,3,18,0,497
3937,2013,10,4,21,0,1648
3938,2013,11,6,5,0,1026
3939,2013,11,6,11,0,1858
3940,2013,11,3,8,0,1791
3941,2013,11,3,17,0,2289
3942,2013,12,6,6,0,1135
3943,2013,12,1,22,0,6722
3944,2014,1,3,1,0,2342
3945,2014,4,1,10,0,8394
3946,2014,4,5,18,0,13602
3947,2014,6,6,4,0,9207
3948,2014,6,3,0,0,6707
3949,2014,7,4,21,1,2241
3950,2014,7,5,0,0,13992
3951,2014,9,3,6,0,2563
3952,2014,9,5,18,0,14173
3953,2014,11,6,20,0,12893
3954,2014,11,1,7,0,4898
3955,2014,12,1,5,0,1976
3956,2014,12,5,17,0,14798
3957,2014,12,5,18,0,16455
3958,2015,1,6,11,0,7267
3959,2015,1,2,15,0,9259
3960,2015,2,0,4,0,1271
3961,2015,2,0,7,1,1143
3962,2015,7,4,22,1,3367
3963,2015,7,6,17,0,11360
3964,2015,7,0,21,0,7911
3965,2015,9,2,5,0,1831
3966,2015,10,0,14,0,5765
3967,2015,11,6,3,0,14554
3968,2016,3,1,1,0,3539
3969,2016,4,3,18,0,13332
3970,2016,5,2,11,0,7175
3971,2016,6,5,4,0,5777
3972,2013,8,4,6,0,17
3973,2013,8,5,23,0,97
3974,2013,12,5,8,0,1673
3975,2014,1,2,0,1,2595
3976,2014,1,3,10,0,5810
3977,2014,3,4,4,0,1900
3978,2014,4,5,11,0,6731
3979,2014,4,6,19,0,10021
3980,2014,5,4,16,0,14341
3981,2014,5,6,22,0,9456
3982,2014,5,0,13,1,1414
3983,2014,9,3,19,0,11851
3984,2014,10,3,23,0,12525
3985,2014,11,2,7,0,6835
3986,2014,11,4,2,0,4316
3987,2015,1,4,12,0,8989
3988,2015,2,0,3,0,1301
3989,2015,3,5,3,0,9303
3990,2015,4,3,4,0,2464
3991,2015,6,1,17,0,15703
3992,2015,8,4,14,0,8167
3993,2015,9,1,2,0,2748
3994,2015,9,2,8,0,12147
3995,2015,9,0,23,1,1941
3996,2015,10,3,17,0,16803
3997,2015,10,4,8,0,13400
3998,2015,12,6,15,0,10079
3999,2015,12,0,18,0,12074
4000,2016,1,6,17,0,12369
4001,2016,2,1,0,0,4204
4002,2016,2,3,8,0,10564
4003,2016,2,5,17,0,14743
4004,2016,3,3,17,0,17107
4005,2016,3,4,9,0,9691
4006,2016,3,5,3,0,8414
4007,2016,3,6,9,0,5377
4008,2016,5,6,1,0,17685
4009,2016,5,3,8,0,9974
4010,2016,6,4,11,0,7528
4011,2013,9,4,0,0,222
4012,2013,10,6,4,0,899
4013,2013,11,6,10,0,1656
4014,2013,11,1,2,0,783
4015,2013,12,4,4,0,932
4016,2014,2,2,12,0,5991
4017,2014,2,4,7,0,4438
4018,2014,3,5,2,0,11116
4019,2014,3,4,23,0,12814
4020,2014,4,6,22,0,8632
4021,2014,6,0,6,0,3145
4022,2014,6,2,14,0,7572
4023,2014,7,0,3,0,1720
4024,2014,9,6,1,0,14912
4025,2014,12,6,6,0,2777
4026,2015,1,0,21,0,4580
4027,2015,2,0,1,0,3093
4028,2015,2,3,20,0,16575
4029,2015,3,3,6,0,3012
4030,2015,7,0,8,0,9062
4031,2015,11,2,13,1,1839
4032,2016,1,4,13,1,1281
4033,2016,1,4,16,1,1978
4034,2016,1,5,15,0,10971
4035,2016,3,4,13,0,7472
4036,2016,4,1,13,0,7009
4037,2016,4,3,10,0,7850
4038,2016,5,5,7,0,3891
4039,2016,6,4,22,0,13309
4040,2016,6,6,18,0,12208
4041,2013,8,0,9,0,40
4042,2013,9,0,2,1,19
4043,2013,9,1,3,0,28
4044,2013,10,3,6,0,377
4045,2013,12,4,19,0,6706
4046,2014,1,2,6,1,836
4047,2014,4,2,3,0,1857
4048,2014,6,1,19,0,10573
4049,2014,6,5,10,0,6288
4050,2014,12,1,16,0,13461
4051,2015,2,5,23,0,18587
4052,2015,3,3,15,0,10018
4053,2015,3,5,22,0,19667
4054,2015,4,3,6,0,4011
4055,2015,4,4,1,0,6848
4056,2015,4,5,20,0,19199
4057,2015,9,0,21,1,2318
4058,2015,10,5,12,0,11999
4059,2015,10,2,9,0,9456
4060,2015,10,0,9,1,1685
4061,2015,11,0,11,0,8809
4062,2016,1,4,19,0,16099
4063,2016,2,5,12,0,9967
4064,2016,5,6,18,0,14828
4065,2016,5,0,5,0,1949
4066,2013,8,2,12,0,56
4067,2013,9,0,1,0,110
4068,2013,10,5,6,0,232
4069,2014,4,1,23,0,8127
4070,2014,5,3,13,0,8832
4071,2014,5,4,12,0,8773
4072,2014,7,6,5,0,3577
4073,2014,8,4,22,0,16703
4074,2014,9,0,13,1,1513
4075,2014,9,1,14,0,9077
4076,2014,10,1,14,0,7642
4077,2014,11,5,17,0,17455
4078,2014,11,1,18,0,9425
4079,2014,11,3,6,0,2425
4080,2014,12,5,23,0,18587
4081,2015,2,0,14,0,6681
4082,2015,2,1,21,0,10847
4083,2015,2,1,23,0,7725
4084,2015,3,2,16,0,11836
4085,2015,12,1,10,0,10137
4086,2016,1,4,11,0,7591
4087,2016,2,5,4,0,6261
4088,2016,3,2,6,0,3728
4089,2016,3,0,23,0,6133
4090,2016,4,0,15,0,8900
4091,2016,5,0,19,0,10092
4092,2016,5,2,5,0,1538
4093,2016,5,0,19,1,2286
4094,2013,8,1,23,0,31
4095,2013,9,6,6,0,81
4096,2013,9,2,19,0,481
4097,2013,11,0,2,0,576
4098,2013,11,1,17,0,2942
4099,2014,1,0,21,0,3301
4100,2014,2,1,20,0,8272
4101,2014,4,1,6,0,2596
4102,2014,6,0,23,0,7283
4103,2014,6,1,10,0,6788
4104,2014,6,1,18,0,11374
4105,2014,7,4,16,1,2723
4106,2014,9,1,22,0,9985
4107,2014,10,0,12,1,1373
4108,2014,11,6,7,0,3318
4109,2014,11,4,6,0,3016
4110,2014,12,3,3,0,1569
4111,2015,1,3,23,0,9489
4112,2015,2,0,9,0,7473
4113,2015,2,2,22,0,9916
4114,2015,3,1,5,0,1867
4115,2015,4,5,19,0,18442
4116,2015,5,6,0,0,23706
4117,2015,5,0,0,0,5316
4118,2015,5,1,20,0,11243
4119,2015,5,2,23,0,10283
4120,2015,5,0,4,1,1049
4121,2015,10,3,12,0,9547
4122,2015,10,4,11,0,10757
4123,2015,11,6,16,0,13760
4124,2016,2,4,8,0,10868
4125,2016,4,3,7,0,6994
4126,2016,5,0,23,0,6200
4127,2013,8,3,7,0,24
4128,2013,9,1,11,0,243
4129,2013,9,2,3,0,29
4130,2013,10,2,6,0,350
4131,2013,11,0,6,0,794
4132,2013,11,3,19,0,2352
4133,2013,11,0,22,1,350
4134,2013,12,6,20,0,4658
4135,2013,12,1,4,0,976
4136,2013,12,1,5,0,807
4137,2013,12,3,15,0,4391
4138,2013,12,2,23,1,730
4139,2014,1,3,12,0,5497
4140,2014,2,0,3,1,592
4141,2014,6,0,0,0,8076
4142,2014,7,6,1,0,13465
4143,2014,8,6,3,0,12541
4144,2014,9,4,21,0,14230
4145,2014,9,5,13,0,8836
4146,2014,9,6,19,0,10776
4147,2014,11,1,15,0,6920
4148,2014,12,5,21,0,17147
4149,2015,1,1,18,0,11005
4150,2015,1,3,20,0,12465
4151,2015,2,2,23,0,8532
4152,2015,2,3,2,0,2712
4153,2015,5,6,12,0,11749
4154,2015,7,6,12,0,8484
4155,2015,8,6,0,0,21781
4156,2015,9,2,3,0,2158
4157,2015,9,4,21,0,15020
4158,2015,10,4,20,0,21018
4159,2015,10,5,9,0,8869
4160,2015,11,3,11,0,6349
4161,2015,11,3,21,0,9570
4162,2015,11,4,7,0,6385
4163,2015,12,3,12,0,10936
4164,2015,12,4,16,1,2333
4165,2016,1,0,10,1,1462
4166,2016,2,0,8,1,1598
4167,2016,4,5,1,0,16417
4168,2016,5,6,11,0,10294
4169,2016,5,4,9,0,9707
4170,2016,6,1,8,0,8848
4171,2013,9,4,21,0,550
4172,2013,9,5,19,0,638
4173,2013,10,6,20,0,1125
4174,2013,12,2,23,0,2193
4175,2013,12,3,3,0,812
4176,2013,12,4,15,0,4911
4177,2014,3,5,8,0,4822
4178,2014,4,4,5,0,1474
4179,2014,4,0,22,0,6616
4180,2014,6,1,13,0,6488
4181,2014,7,1,8,0,8721
4182,2014,9,0,12,1,1409
4183,2014,10,6,2,0,12906
4184,2014,12,2,5,0,2022
4185,2015,1,0,8,0,7677
4186,2015,1,0,7,1,674
4187,2015,2,6,7,0,2692
4188,2015,4,2,13,0,9985
4189,2015,7,5,0,0,15326
4190,2015,7,1,8,0,8999
4191,2015,10,5,7,0,4858
4192,2015,10,1,20,0,10975
4193,2015,11,4,10,0,7763
